Target Word,AI Prediction,Rule-Based Prediction,Entropy Prediction,Steps
DOLAM,DOLAM,DOLAM,DOLAM,6
HUKUK,TEPİK,SEZİŞ,KESİN,1
HUKUK,SÖNÜK,VICIK,ÇOTUK,2
HUKUK,GICIK,DÜDÜK,GUGUK,3
HUKUK,ÇUBUK,KOPUK,HUKUK,4
HUKUK,HUKUK,ÇUBUK,HUKUK,5
HUKUK,HUKUK,NUTUK,HUKUK,6
DÖKÜK,KESİF,FEYİZ,KERİM,1
DÖKÜK,DÖKÜK,ŞURUP,SOKUŞ,2
DÖKÜK,DÖKÜK,GÖMÜK,BÜKÜK,3
DÖKÜK,DÖKÜK,SÖKÜK,DÖKÜK,4
DÖKÜK,DÖKÜK,DÖKÜK,DÖKÜK,5
DÖKÜK,DÖKÜK,DÖKÜK,DÖKÜK,6
ŞAPÇI,ŞAŞAA,GELEN,TİRAN,1
ŞAPÇI,ŞATIR,SATIR,YASLI,2
ŞAPÇI,ŞAPLI,HAZCI,HAZCI,3
ŞAPÇI,ŞAPÇI,ŞAPÇI,ŞAPÇI,4
ŞAPÇI,ŞAPÇI,ŞAPÇI,ŞAPÇI,5
ŞAPÇI,ŞAPÇI,ŞAPÇI,ŞAPÇI,6
DİMAĞ,LAMBA,MİZAÇ,TALİK,1
DİMAĞ,ÇOMAK,SİMAV,MİZAH,2
DİMAĞ,AYMAZ,DİMAĞ,DİMAĞ,3
DİMAĞ,MÜMAS,DİMAĞ,DİMAĞ,4
DİMAĞ,İTMAM,DİMAĞ,DİMAĞ,5
DİMAĞ,DİMAĞ,DİMAĞ,DİMAĞ,6
ÖLMEZ,ŞEREF,TOTEM,TÜREM,1
ÖLMEZ,EYLEM,EĞMEÇ,MELEZ,2
ÖLMEZ,TÜMEL,ÖLMEZ,ÖLMEZ,3
ÖLMEZ,ÖLMEZ,ÖLMEZ,ÖLMEZ,4
ÖLMEZ,ÖLMEZ,ÖLMEZ,ÖLMEZ,5
ÖLMEZ,ÖLMEZ,ÖLMEZ,ÖLMEZ,6
KEBZE,KEBAN,KEBZE,KEBAN,1
KEBZE,KEBİR,KEBZE,KEBİR,2
KEBZE,KEBZE,KEBZE,KEBZE,3
KEBZE,KEBZE,KEBZE,KEBZE,4
KEBZE,KEBZE,KEBZE,KEBZE,5
KEBZE,KEBZE,KEBZE,KEBZE,6
EMCİK,KELEK,KOMİK,MELİK,1
EMCİK,ETÇİK,EMLİK,EMCİK,2
EMCİK,EVCİK,EMCİK,EMCİK,3
EMCİK,EMCİK,EMCİK,EMCİK,4
EMCİK,EMCİK,EMCİK,EMCİK,5
EMCİK,EMCİK,EMCİK,EMCİK,6
KORAL,KOPÇA,KOBAY,KOYAR,1
KORAL,KOKAK,KOŞAM,KORAL,2
KORAL,KOMAR,KOKAK,KORAL,3
KORAL,KORAL,KOLAJ,KORAL,4
KORAL,KORAL,KORAL,KORAL,5
KORAL,KORAL,KORAL,KORAL,6
ÇAMÇA,KALMA,OLMAK,KAMUS,1
ÇAMÇA,PAMPA,CAMIZ,ZAMLI,2
ÇAMÇA,DAMGA,NAMUS,ŞAMAR,3
ÇAMÇA,SAMSA,DAMGA,ÇAMÇA,4
ÇAMÇA,ÇAMÇA,ÇAMÇA,ÇAMÇA,5
ÇAMÇA,ÇAMÇA,ÇAMÇA,ÇAMÇA,6
DİNCİ,KESİK,PİKET,SERİK,1
DİNCİ,BİJON,SİNİŞ,DİNGİ,2
DİNCİ,NİNNİ,BİNDİ,DİNCİ,3
DİNCİ,CİNCİ,DİNGİ,DİNCİ,4
DİNCİ,DİNCİ,DİNCİ,DİNCİ,5
DİNCİ,DİNCİ,DİNCİ,DİNCİ,6
OĞLAN,SALON,LANDO,BALON,1
OĞLAN,OĞLAN,OĞLAN,OĞLAN,2
OĞLAN,OĞLAN,OĞLAN,OĞLAN,3
OĞLAN,OĞLAN,OĞLAN,OĞLAN,4
OĞLAN,OĞLAN,OĞLAN,OĞLAN,5
OĞLAN,OĞLAN,OĞLAN,OĞLAN,6
EŞARP,ARAMA,AVİZE,ARAMİ,1
EŞARP,GUARD,MEMBA,SUARE,2
EŞARP,EŞARP,ESANS,EŞARP,3
EŞARP,EŞARP,EDALI,EŞARP,4
EŞARP,EŞARP,EŞARP,EŞARP,5
EŞARP,EŞARP,EŞARP,EŞARP,6
SERVİ,KEPEK,DEĞER,SERİK,1
SERVİ,TELLİ,KERTE,SERGİ,2
SERVİ,SERGİ,GERGİ,SERVİ,3
SERVİ,SERVİ,FERLİ,SERVİ,4
SERVİ,SERVİ,BERRİ,SERVİ,5
SERVİ,SERVİ,ÇERÇİ,SERVİ,6
FESAT,HİLAL,KOBAY,İKMAL,1
FESAT,ANMAK,MİZAN,SONAT,2
FESAT,TEZAT,ESPAS,ÜSTAT,3
FESAT,FESAT,FESAT,FESAT,4
FESAT,FESAT,FESAT,FESAT,5
FESAT,FESAT,FESAT,FESAT,6
ACILI,BALCI,BOLCA,CAZLI,1
ACILI,ACILI,CAMLI,ACILI,2
ACILI,ACILI,ACILI,ACILI,3
ACILI,ACILI,ACILI,ACILI,4
ACILI,ACILI,ACILI,ACILI,5
ACILI,ACILI,ACILI,ACILI,6
VAZIH,HARAÇ,TAYİP,TARİK,1
VAZIH,SAFHA,SAVIŞ,SAYIŞ,2
VAZIH,VAHŞİ,VAKIF,HAFIZ,3
VAZIH,VAZIH,VAZIH,VAZIH,4
VAZIH,VAZIH,VAZIH,VAZIH,5
VAZIH,VAZIH,VAZIH,VAZIH,6
MUŞTU,SAMBA,TONGA,SANLI,1
MUŞTU,MOĞOL,HUTUT,DOMUZ,2
MUŞTU,MUŞTU,MUŞTU,MUŞTU,3
MUŞTU,MUŞTU,MUŞTU,MUŞTU,4
MUŞTU,MUŞTU,MUŞTU,MUŞTU,5
MUŞTU,MUŞTU,MUŞTU,MUŞTU,6
DÖNEÇ,KESİK,KESİF,KERİM,1
DÖNEÇ,GÜNDE,RODEO,DÜZEN,2
DÖNEÇ,DÖNEM,DÖNEÇ,DÖNEÇ,3
DÖNEÇ,DÖNER,DÖNEÇ,DÖNEÇ,4
DÖNEÇ,DÖNEÇ,DÖNEÇ,DÖNEÇ,5
DÖNEÇ,DÖNEÇ,DÖNEÇ,DÖNEÇ,6
MİLİM,ŞİLİN,GÖNÜL,SONLU,1
MİLİM,MİLİM,BİLİŞ,GÜLÜT,2
MİLİM,MİLİM,PİLİÇ,BİLİM,3
MİLİM,MİLİM,MİLİM,MİLİM,4
MİLİM,MİLİM,MİLİM,MİLİM,5
MİLİM,MİLİM,MİLİM,MİLİM,6
HAŞIL,KALIÇ,MADEN,KALIT,1
HAŞIL,NASIL,HASİS,FAZIL,2
HAŞIL,TAHIL,HAKLI,HASIL,3
HAŞIL,HAŞIL,HATIL,HAŞIL,4
HAŞIL,HAŞIL,HAŞIL,HAŞIL,5
HAŞIL,HAŞIL,HAŞIL,HAŞIL,6
FİGAN,KALAK,FUNDA,SALİK,1
FİGAN,CİNAİ,FALAN,İNFAZ,2
FİGAN,NİSAN,FİGAN,FİDAN,3
FİGAN,DİVAN,FİGAN,FİGAN,4
FİGAN,HİZAN,FİGAN,FİGAN,5
FİGAN,PİYAN,FİGAN,FİGAN,6
DERGİ,BESNİ,ÇENGİ,SERGİ,1
DERGİ,DEMLİ,BELGİ,DERGİ,2
DERGİ,DERGİ,VERGİ,DERGİ,3
DERGİ,DERGİ,SERGİ,DERGİ,4
DERGİ,DERGİ,DERGİ,DERGİ,5
DERGİ,DERGİ,DERGİ,DERGİ,6
KUTSİ,KILIK,ÇIKIN,KULİS,1
KUTSİ,KONUT,GOCUK,KUTSİ,2
KUTSİ,KUYTU,SUSKU,KUTSİ,3
KUTSİ,KUTSİ,KUTSİ,KUTSİ,4
KUTSİ,KUTSİ,KUTSİ,KUTSİ,5
KUTSİ,KUTSİ,KUTSİ,KUTSİ,6
CÜBBE,KEPEK,BEŞON,TÜLEK,1
CÜBBE,GÜLLE,KIBLE,ZÜBDE,2
CÜBBE,FÜNYE,GÜBRE,CÜBBE,3
CÜBBE,TÜRBE,ZÜBDE,CÜBBE,4
CÜBBE,CÜBBE,CÜBBE,CÜBBE,5
CÜBBE,CÜBBE,CÜBBE,CÜBBE,6
TÜYSÜ,KAPAK,İFFET,TARİK,1
TÜYSÜ,ŞEREF,ÜTÜCÜ,TÜNME,2
TÜYSÜ,SİMİT,ÇÖRTÜ,TÜTSÜ,3
TÜYSÜ,TÜTSÜ,TÜYSÜ,TÜYSÜ,4
TÜYSÜ,TÜYSÜ,TÜYSÜ,TÜYSÜ,5
TÜYSÜ,TÜYSÜ,TÜYSÜ,TÜYSÜ,6
GÜNEY,KESİK,CİSİM,SERİK,1
GÜNEY,EŞREF,BENEK,TÜMEN,2
GÜNEY,GÖNEN,YÖNEY,GÜNEÇ,3
GÜNEY,GÜNEY,GÜNEY,GÜNEŞ,4
GÜNEY,GÜNEY,GÜNEY,GÜNEY,5
GÜNEY,GÜNEY,GÜNEY,GÜNEY,6
SULAK,SUYUK,SUDAK,SULAK,1
SULAK,SULAK,SUNAK,SULAK,2
SULAK,SULAK,SULAK,SULAK,3
SULAK,SULAK,SULAK,SULAK,4
SULAK,SULAK,SULAK,SULAK,5
SULAK,SULAK,SULAK,SULAK,6
TALEP,KALAK,BULAŞ,SALIK,1
TALEP,SALGI,KALCI,TALAN,2
TALEP,MALEN,FALEZ,TALEP,3
TALEP,HALET,PALET,TALEP,4
TALEP,TALER,TALEP,TALEP,5
TALEP,TALEP,TALEP,TALEP,6
SIRIK,LİRİK,KURUT,TORİK,1
SIRIK,KORUK,YIRIK,YÖRÜK,2
SIRIK,YÖRÜK,SIRIK,BURUK,3
SIRIK,TIRIK,SIRIK,KIRIK,4
SIRIK,SIRIK,SIRIK,SIRIK,5
SIRIK,SIRIK,SIRIK,SIRIK,6
ATMAK,MAKAK,KURMA,KARIK,1
ATMAK,ANMAK,ATMIK,UTMAK,2
ATMAK,AHMAK,ATMAK,ATMAK,3
ATMAK,ATMAK,ATMAK,ATMAK,4
ATMAK,ATMAK,ATMAK,ATMAK,5
ATMAK,ATMAK,ATMAK,ATMAK,6
YOLMA,İSLAM,AMPUL,İSLAM,1
YOLMA,KILMA,YOLMA,YILMA,2
YOLMA,DOLMA,YOLMA,YOLMA,3
YOLMA,YOLMA,YOLMA,YOLMA,4
YOLMA,YOLMA,YOLMA,YOLMA,5
YOLMA,YOLMA,YOLMA,YOLMA,6
TINAZ,LAMBA,VUZUH,MALİK,1
TINAZ,ANZAK,MALAZ,TONYA,2
TINAZ,TINAZ,TINAZ,TINAZ,3
TINAZ,TINAZ,TINAZ,TINAZ,4
TINAZ,TINAZ,TINAZ,TINAZ,5
TINAZ,TINAZ,TINAZ,TINAZ,6
DEMCİ,KALAK,İLHAK,MALİK,1
DEMCİ,ÇEMİÇ,BESİN,DİNME,2
DEMCİ,ŞEMSİ,CEVVİ,DEİZM,3
DEMCİ,DEMCİ,YEMCİ,DEMCİ,4
DEMCİ,DEMCİ,DEMCİ,DEMCİ,5
DEMCİ,DEMCİ,DEMCİ,DEMCİ,6
EZELİ,RESİF,EVCİL,SERİN,1
EZELİ,DİNCE,ELİFİ,DİLME,2
EZELİ,İLGEÇ,EZELİ,ELEJİ,3
EZELİ,OJELİ,EZELİ,EZELİ,4
EZELİ,EZELİ,EZELİ,EZELİ,5
EZELİ,EZELİ,EZELİ,EZELİ,6
SALAK,ÖDLEK,DİVİK,SALİK,1
SALAK,KALAK,IRMAK,SALAK,2
SALAK,SALAK,SAKAK,SALAK,3
SALAK,SALAK,SAZAK,SALAK,4
SALAK,SALAK,SAÇAK,SALAK,5
SALAK,SALAK,SALAK,SALAK,6
YALIN,KALAK,TÜNEL,KELAM,1
YALIN,SALÇA,KOLON,DALSI,2
YALIN,BALEN,DALAN,NALIN,3
YALIN,GALON,NALIN,YALIN,4
YALIN,YALIN,YALIN,YALIN,5
YALIN,YALIN,YALIN,YALIN,6
SAÇLI,SARAÇ,SİDİK,SALIK,1
SAÇLI,SAÇIK,SAVCI,SAÇLI,2
SAÇLI,SAÇLI,SAYRI,SAÇLI,3
SAÇLI,SAÇLI,SAÇLI,SAÇLI,4
SAÇLI,SAÇLI,SAÇLI,SAÇLI,5
SAÇLI,SAÇLI,SAÇLI,SAÇLI,6
EVRAT,MARAL,İDRAR,MİRAT,1
EVRAT,İDRAR,SÜRAT,BERAT,2
EVRAT,BERAT,EVRAT,EVRAT,3
EVRAT,EVRAT,EVRAT,EVRAT,4
EVRAT,EVRAT,EVRAT,EVRAT,5
EVRAT,EVRAT,EVRAT,EVRAT,6
TRANŞ,TATAR,TAYGA,TORAK,1
TRANŞ,TORNA,TÜVAN,TAŞRA,2
TRANŞ,TRANŞ,TRANŞ,TRANŞ,3
TRANŞ,TRANŞ,TRANŞ,TRANŞ,4
TRANŞ,TRANŞ,TRANŞ,TRANŞ,5
TRANŞ,TRANŞ,TRANŞ,TRANŞ,6
VURGU,HARAÇ,JAKAR,TARİK,1
VURGU,KİRPİ,RÜSUM,GÜRSU,2
VURGU,SÜRÜM,VURGU,BURGU,3
VURGU,VURUŞ,VURGU,VURGU,4
VURGU,VURGU,VURGU,VURGU,5
VURGU,VURGU,VURGU,VURGU,6
TAYCA,ŞAŞAA,ZARTA,SATIR,1
TAYCA,SARMA,SATMA,BALAT,2
TAYCA,HAHHA,TAALA,TAYİP,3
TAYCA,VALLA,TABYA,TAYFA,4
TAYCA,TAYGA,TAYFA,TAYGA,5
TAYCA,TAYFA,TAYGA,TAYCA,6
HASEP,LAMBA,ŞAKAK,TARİK,1
HASEP,KARAR,MAFYA,SALMA,2
HASEP,HAFİT,PASÖR,HASEP,3
HASEP,HASSE,HASEP,HASEP,4
HASEP,HASEP,HASEP,HASEP,5
HASEP,HASEP,HASEP,HASEP,6
KOŞAÇ,KAKAÇ,KASIR,KARIN,1
KOŞAÇ,KULAÇ,KOBAY,KOLAY,2
KOŞAÇ,KOŞAÇ,KOZAN,KOŞAÇ,3
KOŞAÇ,KOŞAÇ,KOLAJ,KOŞAÇ,4
KOŞAÇ,KOŞAÇ,KOŞAÇ,KOŞAÇ,5
KOŞAÇ,KOŞAÇ,KOŞAÇ,KOŞAÇ,6
TARAF,KAPAK,HÖDÜK,TARİK,1
TARAF,TALAN,BAĞIT,TARAF,2
TARAF,TASAR,TAVAF,TARAF,3
TARAF,TARAF,TARAF,TARAF,4
TARAF,TARAF,TARAF,TARAF,5
TARAF,TARAF,TARAF,TARAF,6
FİDYE,SİLME,SİLME,DİLME,1
FİDYE,CİZYE,DİKTE,ÇİĞDE,2
FİDYE,FİDYE,ÇİĞDE,FİDYE,3
FİDYE,FİDYE,FİDYE,FİDYE,4
FİDYE,FİDYE,FİDYE,FİDYE,5
FİDYE,FİDYE,FİDYE,FİDYE,6
EMARE,ELEME,MÜHRE,ESAMİ,1
EMARE,EMARE,EMARE,EMARE,2
EMARE,EMARE,EMARE,EMARE,3
EMARE,EMARE,EMARE,EMARE,4
EMARE,EMARE,EMARE,EMARE,5
EMARE,EMARE,EMARE,EMARE,6
VİYOL,BİNLİ,FİLAN,SALİP,1
VİYOL,ÇİPİL,ŞİŞLİ,LİBOŞ,2
VİYOL,VİRAL,DİRİL,VİYOL,3
VİYOL,VİYOL,LİZOL,VİYOL,4
VİYOL,VİYOL,VİYOL,VİYOL,5
VİYOL,VİYOL,VİYOL,VİYOL,6
CÜNUN,KORUK,BODUÇ,KORUN,1
CÜNUN,CÜNUN,FÜTUR,DÜYUN,2
CÜNUN,CÜNUN,NÜKUL,CÜNUN,3
CÜNUN,CÜNUN,CÜNUN,CÜNUN,4
CÜNUN,CÜNUN,CÜNUN,CÜNUN,5
CÜNUN,CÜNUN,CÜNUN,CÜNUN,6
APİKO,SİNOP,SİBOP,OPTİK,1
APİKO,OPTİK,APİKO,APİKO,2
APİKO,APİKO,APİKO,APİKO,3
APİKO,APİKO,APİKO,APİKO,4
APİKO,APİKO,APİKO,APİKO,5
APİKO,APİKO,APİKO,APİKO,6
KAKIÇ,KAPAK,DUVAK,KANIT,1
KAKIÇ,KANKA,SISKA,KAÇIŞ,2
KAKIÇ,KAYGI,YAKIT,KAKIÇ,3
KAKIÇ,KASIT,KAKIŞ,KAKIÇ,4
KAKIÇ,KAKIŞ,KAKIÇ,KAKIÇ,5
KAKIÇ,KAKIÇ,KAKIÇ,KAKIÇ,6
İKONA,LAMBA,SAZAN,MALİK,1
İKONA,KONSA,ŞUNCA,İSKAN,2
İKONA,İKONA,NOKTA,İKONA,3
İKONA,İKONA,İKONA,İKONA,4
İKONA,İKONA,İKONA,İKONA,5
İKONA,İKONA,İKONA,İKONA,6
ÜÇKAT,ÇORBA,ESRAR,KURAM,1
ÜÇKAT,ALÇAK,KIYAM,SOLAK,2
ÜÇKAT,KISAÇ,ÜÇKAT,TIKAÇ,3
ÜÇKAT,ÜÇKAT,ÜÇKAT,ÜÇKAT,4
ÜÇKAT,ÜÇKAT,ÜÇKAT,ÜÇKAT,5
ÜÇKAT,ÜÇKAT,ÜÇKAT,ÜÇKAT,6
KAPİŞ,KALAK,KENET,KARLI,1
KAPİŞ,KARHA,KOKOZ,KANAT,2
KAPİŞ,KASKO,KÜLAH,KAVİS,3
KAPİŞ,KANIT,KARŞI,KAPİK,4
KAPİŞ,KAİDE,KAŞİF,KAPİŞ,5
KAPİŞ,KAŞİF,KAPİŞ,KAPİŞ,6
KORNO,KERDE,KÖRPE,KERTİ,1
KORNO,KIRIK,KÜRDİ,KIRIK,2
KORNO,KİRİL,KIRCI,KORNO,3
KORNO,KORNO,KORNO,KORNO,4
KORNO,KORNO,KORNO,KORNO,5
KORNO,KORNO,KORNO,KORNO,6
ERKEÇ,KELEK,MEŞRU,KELER,1
ERKEÇ,ERKEN,STRES,ÖRDEK,2
ERKEÇ,ERKEÇ,ERDEK,ERKEÇ,3
ERKEÇ,ERKEÇ,ERKEÇ,ERKEÇ,4
ERKEÇ,ERKEÇ,ERKEÇ,ERKEÇ,5
ERKEÇ,ERKEÇ,ERKEÇ,ERKEÇ,6
DÖKÜŞ,KEKEÇ,MUKUS,KÜLÇE,1
DÖKÜŞ,SOKUM,BIKIŞ,DÖKÜM,2
DÖKÜŞ,YIKIŞ,ÇÖKÜŞ,DÖKÜŞ,3
DÖKÜŞ,DÖKÜŞ,DÖKÜŞ,DÖKÜŞ,4
DÖKÜŞ,DÖKÜŞ,DÖKÜŞ,DÖKÜŞ,5
DÖKÜŞ,DÖKÜŞ,DÖKÜŞ,DÖKÜŞ,6
VEDİA,AGRAF,BERAT,KORAL,1
VEDİA,HOKKA,VEDİA,İBATE,2
VEDİA,VİLLA,VEDİA,AŞEVİ,3
VEDİA,VEDİA,VEDİA,VEDİA,4
VEDİA,VEDİA,VEDİA,VEDİA,5
VEDİA,VEDİA,VEDİA,VEDİA,6
NATÜR,KANCA,KAVUK,TARİK,1
NATÜR,SAPAN,BATON,BATAR,2
NATÜR,NADİM,NATÜR,NATÜR,3
NATÜR,NATÜR,NATÜR,NATÜR,4
NATÜR,NATÜR,NATÜR,NATÜR,5
NATÜR,NATÜR,NATÜR,NATÜR,6
SEVER,JAKAR,CİVAR,KİBAR,1
SEVER,SETER,LÜVER,SÜPER,2
SEVER,SEFER,SEVER,SEFER,3
SEVER,SEHER,SEVER,SEHER,4
SEVER,SEVER,SEVER,SETER,5
SEVER,SEVER,SEVER,SEVER,6
KOTON,KANCA,KESEN,MERAK,1
KOTON,KÖKEN,KURON,KOŞUN,2
KOTON,KORUN,KOTON,KOTON,3
KOTON,KOTON,KOTON,KOTON,4
KOTON,KOTON,KOTON,KOTON,5
KOTON,KOTON,KOTON,KOTON,6
HIRKA,HIRKA,EHRAM,HURMA,1
HIRKA,HIRKA,HURDA,HIRKA,2
HIRKA,HIRKA,HIRKA,HIRKA,3
HIRKA,HIRKA,HIRKA,HIRKA,4
HIRKA,HIRKA,HIRKA,HIRKA,5
HIRKA,HIRKA,HIRKA,HIRKA,6
IŞKIN,SELEK,GEBZE,KERİM,1
IŞKIN,KOMÜN,İRONİ,SÜLUK,2
IŞKIN,İÇKİN,SUNUŞ,BIÇKI,3
IŞKIN,IŞKIN,KIŞIN,IŞKIN,4
IŞKIN,IŞKIN,IŞKIN,IŞKIN,5
IŞKIN,IŞKIN,IŞKIN,IŞKIN,6
RODAJ,MARDA,TURBA,MERAK,1
RODAJ,ARDAK,GRADO,RUGAN,2
RODAJ,RODAJ,RADON,RODAJ,3
RODAJ,RODAJ,RODAJ,RODAJ,4
RODAJ,RODAJ,RODAJ,RODAJ,5
RODAJ,RODAJ,RODAJ,RODAJ,6
GÜLLÜ,KEKEÇ,YIKIŞ,SÜREK,1
GÜLLÜ,SÜRÜŞ,ZORUN,GÜNLÜ,2
GÜLLÜ,GÜLLÜ,SÖVGÜ,GÜÇLÜ,3
GÜLLÜ,GÜLLÜ,GÜÇLÜ,GÜLLÜ,4
GÜLLÜ,GÜLLÜ,GÜLLÜ,GÜLLÜ,5
GÜLLÜ,GÜLLÜ,GÜLLÜ,GÜLLÜ,6
DOGMA,MAGMA,PİGME,MAGMA,1
DOGMA,DOGMA,MAGMA,DOGMA,2
DOGMA,DOGMA,DOGMA,DOGMA,3
DOGMA,DOGMA,DOGMA,DOGMA,4
DOGMA,DOGMA,DOGMA,DOGMA,5
DOGMA,DOGMA,DOGMA,DOGMA,6
SAÇLI,ŞAŞAA,SANRI,TİRAN,1
SAÇLI,SARİH,SAĞCI,YASLI,2
SAÇLI,SALGI,SAÇLI,SAÇLI,3
SAÇLI,SANLI,SAÇLI,SAÇLI,4
SAÇLI,SAÇLI,SAÇLI,SAÇLI,5
SAÇLI,SAÇLI,SAÇLI,SAÇLI,6
KARYE,JİKLE,TURNE,KİTRE,1
KARYE,KATRE,KARYE,KARYE,2
KARYE,KARYE,KARYE,KARYE,3
KARYE,KARYE,KARYE,KARYE,4
KARYE,KARYE,KARYE,KARYE,5
KARYE,KARYE,KARYE,KARYE,6
KOLEJ,TELEK,TECİL,TEKİR,1
KOLEJ,KİLER,ELYAF,DÜLEK,2
KOLEJ,KOLEJ,KOLEJ,AKLEN,3
KOLEJ,KOLEJ,KOLEJ,KOLEJ,4
KOLEJ,KOLEJ,KOLEJ,KOLEJ,5
KOLEJ,KOLEJ,KOLEJ,KOLEJ,6
BAÇÇI,KALBİ,SALEP,KALIN,1
BAÇÇI,BADAS,HANUT,YAĞSI,2
BAÇÇI,BAĞIN,GAZOZ,BAŞÇI,3
BAÇÇI,BAŞÇI,BAKIŞ,BAÇÇI,4
BAÇÇI,BAÇÇI,BAÇÇI,BAÇÇI,5
BAÇÇI,BAÇÇI,BAÇÇI,BAÇÇI,6
CEDİT,TEKİT,İNŞAT,RAKİT,1
CEDİT,BELİT,VERİT,SEYİT,2
CEDİT,ŞERİT,BELİT,ŞEDİT,3
CEDİT,SENİT,TESİT,CEDİT,4
CEDİT,CEDİT,GEOİT,CEDİT,5
CEDİT,CEDİT,CEDİT,CEDİT,6
KİNCİ,KERDE,KIRIK,KERİM,1
KİNCİ,KINIK,KİMSE,KIPTİ,2
KİNCİ,KİNİN,KİNCİ,KİNCİ,3
KİNCİ,KİNCİ,KİNCİ,KİNCİ,4
KİNCİ,KİNCİ,KİNCİ,KİNCİ,5
KİNCİ,KİNCİ,KİNCİ,KİNCİ,6
DEMİN,ŞERİF,ZERRE,SERİN,1
DEMİN,SELİM,YELLİ,YEMİN,2
DEMİN,DEMİN,NESİM,DEMİN,3
DEMİN,DEMİN,DEMİN,DEMİN,4
DEMİN,DEMİN,DEMİN,DEMİN,5
DEMİN,DEMİN,DEMİN,DEMİN,6
MUCİT,PİRİT,PİPET,LİRET,1
MUCİT,SENİT,MÜFİT,MÜFİT,2
MUCİT,KOLİT,MUCİT,MUCİT,3
MUCİT,TÜVİT,MUCİT,MUCİT,4
MUCİT,MUCİT,MUCİT,MUCİT,5
MUCİT,MUCİT,MUCİT,MUCİT,6
YAMUK,SAKAK,AŞLIK,SARIK,1
YAMUK,YANIK,MAKAK,YAMAK,2
YAMUK,YAMUK,PAMUK,YAMUK,3
YAMUK,YAMUK,YAMUK,YAMUK,4
YAMUK,YAMUK,YAMUK,YAMUK,5
YAMUK,YAMUK,YAMUK,YAMUK,6
ÖRGEN,KEPEK,VUZUH,SERİK,1
ÖRGEN,DİREN,KESEK,DOZER,2
ÖRGEN,ÖRGEN,DÖGER,ERGEN,3
ÖRGEN,ÖRGEN,ÖRGEN,ÖRGEN,4
ÖRGEN,ÖRGEN,ÖRGEN,ÖRGEN,5
ÖRGEN,ÖRGEN,ÖRGEN,ÖRGEN,6
TONGA,TONGA,TONGA,LONGA,1
TONGA,TONGA,TONGA,TONGA,2
TONGA,TONGA,TONGA,TONGA,3
TONGA,TONGA,TONGA,TONGA,4
TONGA,TONGA,TONGA,TONGA,5
TONGA,TONGA,TONGA,TONGA,6
OLURU,MARDA,HAKİR,TARİK,1
OLURU,KITIR,DURUŞ,HUMOR,2
OLURU,RUJLU,ORGCU,DOĞRU,3
OLURU,OLURU,OLURU,OLURU,4
OLURU,OLURU,OLURU,OLURU,5
OLURU,OLURU,OLURU,OLURU,6
SAYFA,KANCA,SUCUL,TARİK,1
SAYFA,PASTA,SIVAT,YALIN,2
SAYFA,SALSA,SASON,HAYDA,3
SAYFA,SAHRA,SAYFA,SAYFA,4
SAYFA,SAYFA,SAYFA,SAYFA,5
SAYFA,SAYFA,SAYFA,SAYFA,6
CÜMLE,KALAK,CICIK,KELAM,1
CÜMLE,HIZLI,CÜNUN,MÖBLE,2
CÜMLE,YÖNLÜ,CÜMLE,CÜMLE,3
CÜMLE,CÜMLE,CÜMLE,CÜMLE,4
CÜMLE,CÜMLE,CÜMLE,CÜMLE,5
CÜMLE,CÜMLE,CÜMLE,CÜMLE,6
İPEKA,MARDA,İPEKA,TARİK,1
İPEKA,KOPYA,İPEKA,İPEKA,2
İPEKA,İPEKA,İPEKA,İPEKA,3
İPEKA,İPEKA,İPEKA,İPEKA,4
İPEKA,İPEKA,İPEKA,İPEKA,5
İPEKA,İPEKA,İPEKA,İPEKA,6
STATÜ,SETRE,SATİR,SATİR,1
STATÜ,SALTA,STATÜ,SOFTA,2
STATÜ,STATÜ,STATÜ,STATÜ,3
STATÜ,STATÜ,STATÜ,STATÜ,4
STATÜ,STATÜ,STATÜ,STATÜ,5
STATÜ,STATÜ,STATÜ,STATÜ,6
DAKİK,DALAK,DELİK,DURAK,1
DAKİK,DAKİK,DİVİK,DAKİK,2
DAKİK,DAKİK,DAKİK,DAKİK,3
DAKİK,DAKİK,DAKİK,DAKİK,4
DAKİK,DAKİK,DAKİK,DAKİK,5
DAKİK,DAKİK,DAKİK,DAKİK,6
MUARE,CARTA,GIRLA,MARTI,1
MUARE,ARALI,ARMUZ,MECRA,2
MUARE,SUARE,MUARE,MUARE,3
MUARE,MUARE,MUARE,MUARE,4
MUARE,MUARE,MUARE,MUARE,5
MUARE,MUARE,MUARE,MUARE,6
TUTAK,ÇORBA,FİRAR,MİRAT,1
TUTAK,AFGAN,KEBAN,OKTAN,2
TUTAK,KESAT,TOMAK,TUTAK,3
TUTAK,TUTAK,TUTAK,TUTAK,4
TUTAK,TUTAK,TUTAK,TUTAK,5
TUTAK,TUTAK,TUTAK,TUTAK,6
SUNTA,BARKA,ŞAHNE,KATIR,1
SUNTA,SUNMA,AFSUN,SULTA,2
SUNTA,SUNTA,SUNMA,SUNTA,3
SUNTA,SUNTA,SUNTA,SUNTA,4
SUNTA,SUNTA,SUNTA,SUNTA,5
SUNTA,SUNTA,SUNTA,SUNTA,6
SENET,KENET,LÜNET,KENET,1
SENET,DENET,ÇENET,ÇENET,2
SENET,SENET,KENET,DENET,3
