Target Word,AI Prediction,Rule-Based Prediction,Entropy Prediction,Steps
NAKER,RAKER,BAKER,DAKER,4
NAKER,NAKER,TAKER,NAKER,5
NAKER,NAKER,NAKER,NAKER,6
COPES,RARES,RISES,LARES,1
COPES,SOLES,LUCES,NITES,2
COPES,TOTES,COZES,COPES,3
COPES,GOXES,COKES,COPES,4
COPES,COVES,COXES,COPES,5
COPES,CONES,COPES,COPES,6
SOUTS,TOOTS,TOYON,RIOTS,1
SOUTS,BOLTS,FOOTS,LOUTS,2
SOUTS,COSTS,POLTS,SOUTS,3
SOUTS,FORTS,ROWTS,SOUTS,4
SOUTS,HOUTS,BOUTS,SOUTS,5
SOUTS,SOUTS,SOUTS,SOUTS,6
TRIES,BABES,CRIAS,TARES,1
TRIES,RILES,TRIMS,TRIES,2
TRIES,TRIES,TRIES,TRIES,3
TRIES,TRIES,TRIES,TRIES,4
TRIES,TRIES,TRIES,TRIES,5
TRIES,TRIES,TRIES,TRIES,6
TIDDY,TOTED,TENNE,TONER,1
TIDDY,TIDDY,TOFFY,TILTH,2
TIDDY,TIDDY,TIDDY,TIPPY,3
TIDDY,TIDDY,TIDDY,TIDDY,4
TIDDY,TIDDY,TIDDY,TIDDY,5
TIDDY,TIDDY,TIDDY,TIDDY,6
TABIS,NABES,BINIT,BARES,1
TABIS,YABAS,TABIS,NABIS,2
TABIS,TABIS,TABIS,LABIS,3
TABIS,TABIS,TABIS,TABIS,4
TABIS,TABIS,TABIS,TABIS,5
TABIS,TABIS,TABIS,TABIS,6
TIMER,TAVER,TWIER,TWIER,1
TIMER,TOKER,TILER,TILER,2
TIMER,TILER,TIMER,TIMER,3
TIMER,TIMER,TIMER,TIMER,4
TIMER,TIMER,TIMER,TIMER,5
TIMER,TIMER,TIMER,TIMER,6
NAVVY,SAAGS,CATTY,NATES,1
NAVVY,MAMEY,PANSY,NANUA,2
NAVVY,CANTY,YAWNY,NAZZY,3
NAVVY,NAPPY,NAVVY,NAVVY,4
NAVVY,NAVVY,NAVVY,NAVVY,5
NAVVY,NAVVY,NAVVY,NAVVY,6
DUNES,SNEES,PENTS,TORES,1
DUNES,NONES,FONES,YULES,2
DUNES,GENES,RUNES,DUPES,3
DUNES,DUNES,DUNES,DUDES,4
DUNES,DUNES,DUNES,DUXES,5
DUNES,DUNES,DUNES,DUKES,6
ALEPH,TATHS,HASTA,HARES,1
ALEPH,ARRAH,GERAH,BELAH,2
ALEPH,ALMEH,ALMEH,ALEPH,3
ALEPH,ALEPH,ALEPH,ALEPH,4
ALEPH,ALEPH,ALEPH,ALEPH,5
ALEPH,ALEPH,ALEPH,ALEPH,6
PAVIE,SHIES,BISES,TILES,1
PAVIE,OLLIE,WEIZE,DAINE,2
PAVIE,FAKIE,KYLIE,FAKIE,3
PAVIE,PAVIE,EPPIE,PAVIE,4
PAVIE,PAVIE,PAVIE,PAVIE,5
PAVIE,PAVIE,PAVIE,PAVIE,6
GALAX,GALLS,GALLS,GILAS,1
GALAX,GALUT,GALIA,GULAR,2
GALAX,GALOP,GALUT,GALAX,3
GALAX,GALAX,GALVO,GALAX,4
GALAX,GALAX,GALAH,GALAX,5
GALAX,GALAX,GALAX,GALAX,6
YOWZA,ACARA,BURRA,NORIA,1
YOWZA,MANTA,DICTA,GOMPA,2
YOWZA,DUKKA,MAMMA,COUTA,3
YOWZA,POPIA,NONNA,WOKKA,4
YOWZA,GOGGA,POAKA,YOWZA,5
YOWZA,YOWZA,YOWZA,YOWZA,6
SUNTS,TONUS,MEYNT,TINES,1
SUNTS,SUNTS,KNUTS,PUNTS,2
SUNTS,SUNTS,FUNTS,MUNTS,3
SUNTS,SUNTS,LUNTS,LUNTS,4
SUNTS,SUNTS,SUNTS,FUNTS,5
SUNTS,SUNTS,SUNTS,SUNTS,6
HOWTO,BONEY,WOWEE,MONTE,1
HOWTO,COMMO,JOWLY,HOOTY,2
HOWTO,HOLLO,FOWTH,HOWTO,3
HOWTO,HOWTO,HOWTO,HOWTO,4
HOWTO,HOWTO,HOWTO,HOWTO,5
HOWTO,HOWTO,HOWTO,HOWTO,6
BOINK,SINKS,INSPO,SIENT,1
BOINK,CLINK,MOONI,CORNI,2
BOINK,PRINK,JOINT,BOINK,3
BOINK,THINK,BOINK,BOINK,4
BOINK,DEINK,BOINK,BOINK,5
BOINK,QUINK,BOINK,BOINK,6
CARLS,TABUS,BAGHS,TARNS,1
CARLS,NARKS,VATUS,PARDS,2
CARLS,LARIS,YARRS,LARKS,3
CARLS,JARLS,LARDS,CARLS,4
CARLS,FARLS,FARLS,CARLS,5
CARLS,CARLS,CARLS,CARLS,6
HASPS,SOTHS,LYMPH,HALES,1
HASPS,HALES,HAPPI,HAWKS,2
HASPS,HAJIS,HASPS,HAAFS,3
HASPS,HASKS,HASPS,HAPAS,4
HASPS,HASPS,HASPS,HASPS,5
HASPS,HASPS,HASPS,HASPS,6
KOINE,SEINE,BOWNE,REINS,1
KOINE,CRINE,ROYNE,OXINE,2
KOINE,IMINE,NOONE,KOINE,3
KOINE,OPINE,DONNE,KOINE,4
KOINE,KOINE,KOINE,KOINE,5
KOINE,KOINE,KOINE,KOINE,6
THILK,LOLLS,OVOLI,TOLAS,1
THILK,DAILY,BILLS,TWILL,2
THILK,THILL,HAILY,THILK,3
THILK,THILK,THILK,THILK,4
THILK,THILK,THILK,THILK,5
THILK,THILK,THILK,THILK,6
SUETY,SABES,BABKA,TARES,1
SUETY,STELE,SYENS,SUITE,2
SUETY,SUETY,SEEDY,SUETY,3
SUETY,SUETY,SUETY,SUETY,4
SUETY,SUETY,SUETY,SUETY,5
SUETY,SUETY,SUETY,SUETY,6
MEEDS,DACES,GLEDS,DARES,1
MEEDS,SEEDS,BREDS,LENDS,2
MEEDS,REEDS,MEEDS,MEEDS,3
MEEDS,YEEDS,MEEDS,MEEDS,4
MEEDS,NEEDS,MEEDS,MEEDS,5
MEEDS,MEEDS,MEEDS,MEEDS,6
LEARN,RENDS,NAKER,RINES,1
LEARN,NERAM,REFAN,LEARN,2
LEARN,LEARN,LEARN,LEARN,3
LEARN,LEARN,LEARN,LEARN,4
LEARN,LEARN,LEARN,LEARN,5
LEARN,LEARN,LEARN,LEARN,6
GONEF,BARED,COXAE,AIRED,1
GONEF,WOWEE,HONEY,MOTEN,2
GONEF,COVEY,MONER,CONEY,3
GONEF,TOMEN,NONET,GONEF,4
GONEF,GONEF,BONED,GONEF,5
GONEF,GONEF,GONEF,GONEF,6
PARIS,SAKIS,PAINS,RAILS,1
PARIS,PARIS,PARIS,NARIS,2
PARIS,PARIS,PARIS,PARIS,3
PARIS,PARIS,PARIS,PARIS,4
PARIS,PARIS,PARIS,PARIS,5
PARIS,PARIS,PARIS,PARIS,6
SCOGS,SOCES,MECKS,SOUCE,1
SCOGS,SCOTS,SYNCS,SCROG,2
SCOGS,SCOWS,SCOTS,SCOGS,3
SCOGS,SCOGS,SCOGS,SCOGS,4
SCOGS,SCOGS,SCOGS,SCOGS,5
SCOGS,SCOGS,SCOGS,SCOGS,6
PUTZA,SANES,BUBBA,TALES,1
PUTZA,ALMAH,MULLA,AYONT,2
PUTZA,POPPA,QUENA,MUTHA,3
PUTZA,PUZTA,DUKKA,PUTZA,4
PUTZA,PUTZA,PUTZA,PUTZA,5
PUTZA,PUTZA,PUTZA,PUTZA,6
MANED,MARES,MAPPY,MARES,1
MANED,MATED,MARID,MANED,2
MANED,MAZED,MAAED,MANED,3
MANED,MAYED,MATED,MANED,4
MANED,MAXED,MAXED,MANED,5
MANED,MAWED,MAWED,MANED,6
MENSH,CHADS,ACHES,HEATS,1
MENSH,HORSE,WELSH,WELSH,2
MENSH,PLESH,YEESH,YEESH,3
MENSH,MENSH,MENSH,MENSH,4
MENSH,MENSH,MENSH,MENSH,5
MENSH,MENSH,MENSH,MENSH,6
SARKY,RARES,RURUS,RANES,1
SARKY,KARSY,SERRA,SABIR,2
SARKY,SARKY,SARIN,SAURY,3
SARKY,SARKY,SARKY,SARKY,4
SARKY,SARKY,SARKY,SARKY,5
SARKY,SARKY,SARKY,SARKY,6
ALIAS,SAKIS,IRKED,RAITS,1
ALIAS,ARIAS,WHIMS,ALIMS,2
ALIAS,ALIAS,FLICS,ALIFS,3
ALIAS,ALIAS,SLIPS,ALIAS,4
ALIAS,ALIAS,BLISS,ALIAS,5
ALIAS,ALIAS,GLIAS,ALIAS,6
WRYER,SABES,DRERE,LARES,1
WRYER,RIMER,CRIES,DINER,2
WRYER,FERER,PRYER,FEYER,3
WRYER,ELDER,FRYER,PRYER,4
WRYER,CRYER,WRYER,CRYER,5
WRYER,PRYER,WRYER,WRYER,6
SOWTH,SHOAT,GHOST,COTHS,1
SOWTH,SOUTH,SOWTH,SOOTH,2
SOWTH,SOWTH,SOWTH,SOUTH,3
SOWTH,SOWTH,SOWTH,SOWTH,4
SOWTH,SOWTH,SOWTH,SOWTH,5
SOWTH,SOWTH,SOWTH,SOWTH,6
LIENS,SILES,SEPIA,RILES,1
LIENS,LIENS,WISER,DIELS,2
LIENS,LIENS,EILDS,LIEUS,3
LIENS,LIENS,LIEUS,LIENS,4
LIENS,LIENS,LIEFS,LIENS,5
LIENS,LIENS,LIENS,LIENS,6
SPUTA,SCATS,FRETS,SAUTE,1
SPUTA,SEPTA,SOOTH,SPUTA,2
SPUTA,SPUTA,SUTTA,SPUTA,3
SPUTA,SPUTA,SCUTA,SPUTA,4
SPUTA,SPUTA,SPUTA,SPUTA,5
SPUTA,SPUTA,SPUTA,SPUTA,6
TOMAN,BOABS,MUSAR,TORAS,1
TOMAN,TORAH,COMAL,TONAL,2
TOMAN,TONAL,TOMAN,TOMAN,3
TOMAN,TOMAN,TOMAN,TOMAN,4
TOMAN,TOMAN,TOMAN,TOMAN,5
TOMAN,TOMAN,TOMAN,TOMAN,6
KCALS,SABES,ILLER,TARES,1
KCALS,DUADS,LATAH,LIPAS,2
KCALS,CRASS,SPALD,BLAMS,3
KCALS,ACAIS,KCALS,DHALS,4
KCALS,KCALS,KCALS,KCALS,5
KCALS,KCALS,KCALS,KCALS,6
PIMAS,AGBAS,FLAIL,SERAL,1
PIMAS,SORAS,AIERY,MINAS,2
PIMAS,MELAS,VINAS,PIMAS,3
PIMAS,PIMAS,PIPAS,PIMAS,4
PIMAS,PIMAS,PICAS,PIMAS,5
PIMAS,PIMAS,PIKAS,PIMAS,6
WRITE,RARES,SARIR,TARES,1
WRITE,TREND,RICHT,RECIT,2
WRITE,WRITE,WRITE,WRITE,3
WRITE,WRITE,WRITE,WRITE,4
WRITE,WRITE,WRITE,WRITE,5
WRITE,WRITE,WRITE,WRITE,6
MUTIS,SURES,FUNGS,NURTS,1
MUTIS,BULBS,KURUS,CUTES,2
MUTIS,DUMAS,BULBS,KUTIS,3
MUTIS,MUNTS,YUCAS,MUTIS,4
MUTIS,MUTIS,SUMIS,MUTIS,5
MUTIS,MUTIS,MUTIS,MUTIS,6
SUNNY,SCABS,CROGS,TAROS,1
SUNNY,STONY,SAUNF,SNICK,2
SUNNY,SHINY,SUINT,SUNUP,3
SUNNY,SUNNY,SUNNY,SUNNY,4
SUNNY,SUNNY,SUNNY,SUNNY,5
SUNNY,SUNNY,SUNNY,SUNNY,6
SETTS,SNEES,NOKES,TORES,1
SETTS,SERRS,FELLS,SENTS,2
SETTS,SEKTS,DEETS,SETTS,3
SETTS,SEPTS,SEPTS,SETTS,4
SETTS,SETTS,SETTS,SETTS,5
SETTS,SETTS,SETTS,SETTS,6
SNOWK,NOPAL,INURN,SARIN,1
SNOWK,SNOOK,KNOWD,SNOWS,2
SNOWK,SNOWK,SNOWK,SNOWY,3
SNOWK,SNOWK,SNOWK,SNOWK,4
SNOWK,SNOWK,SNOWK,SNOWK,5
SNOWK,SNOWK,SNOWK,SNOWK,6
ORALS,TRONS,TAROK,ARCOS,1
ORALS,ORRIS,OWARI,ORANS,2
ORALS,ORDOS,ORACH,ORALS,3
ORALS,ORCAS,ORALS,ORALS,4
ORALS,ORALS,ORALS,ORALS,5
ORALS,ORALS,ORALS,ORALS,6
WRATE,ROATE,MAJOE,SOARE,1
WRATE,PRATE,AWAKE,CRATE,2
WRATE,CRATE,WEAVE,PRATE,3
WRATE,FRATE,WHARE,FRATE,4
WRATE,WRATE,WRATE,WRATE,5
WRATE,WRATE,WRATE,WRATE,6
TIKIA,TODDE,TOWNO,TINEA,1
TIKIA,TABBY,TIKKA,TIKIA,2
TIKIA,TICCA,TIKIA,TIKIA,3
TIKIA,TIKKA,TIKIA,TIKIA,4
TIKIA,TIKIA,TIKIA,TIKIA,5
TIKIA,TIKIA,TIKIA,TIKIA,6
SPOUT,SOOTS,FUSSY,RIOTS,1
SPOUT,STOPT,SCOUR,STOUN,2
SPOUT,SPOOT,SPOUT,SPOUT,3
SPOUT,SPORT,SPOUT,SPOUT,4
SPOUT,SPOUT,SPOUT,SPOUT,5
SPOUT,SPOUT,SPOUT,SPOUT,6
ROUSE,SOREE,COSED,SOREL,1
ROUSE,ROUSE,SOARE,ROUSE,2
ROUSE,ROUSE,GORSE,ROUSE,3
ROUSE,ROUSE,ROUSE,ROUSE,4
ROUSE,ROUSE,ROUSE,ROUSE,5
ROUSE,ROUSE,ROUSE,ROUSE,6
SAMES,SABES,REIKS,TARES,1
SAMES,SATES,CLUES,LAMES,2
SAMES,SALES,SAGES,NAMES,3
SAMES,SANES,SAXES,CAMES,4
SAMES,SAVES,SANES,FAMES,5
SAMES,SAMES,SAZES,WAMES,6
GROMS,GANTS,GOOFS,GARIS,1
GROMS,GOOKS,GROKS,GROKS,2
GROMS,GROWS,GROSS,GROTS,3
GROMS,GROSS,GROGS,GROWS,4
GROMS,GROMS,GROWS,GROMS,5
GROMS,GROMS,GROMS,GROMS,6
SCUFF,SONES,MOUST,TORES,1
SCUFF,STIMY,SCUDI,SLINK,2
SCUFF,SKULK,SCULS,SCUFF,3
SCUFF,SCURF,SCUZZ,SCUFF,4
SCUFF,SCUFF,SCURF,SCUFF,5
SCUFF,SCUFF,SCUFF,SCUFF,6
SACRE,STARE,SAUVE,STALE,1
SACRE,SACRE,SADHE,SACRE,2
SACRE,SACRE,SASSE,SACRE,3
SACRE,SACRE,SAICE,SACRE,4
SACRE,SACRE,SACRE,SACRE,5
SACRE,SACRE,SACRE,SACRE,6
DOTTY,COOTY,PUNTY,RUOTE,1
DOTTY,DOTTY,ROTTY,MONTY,2
DOTTY,DOTTY,DOTTY,JOLTY,3
DOTTY,DOTTY,DOTTY,HOTTY,4
DOTTY,DOTTY,DOTTY,TOTTY,5
DOTTY,DOTTY,DOTTY,DOTTY,6
CASKY,TARDY,HAPPY,RANTY,1
CASKY,MAMEY,WACKY,GASPY,2
CASKY,JANKY,CASKY,MASHY,3
CASKY,WACKY,CASKY,JASEY,4
CASKY,CASKY,CASKY,CASKY,5
CASKY,CASKY,CASKY,CASKY,6
BUSSU,PASSE,UNSAW,TARSE,1
BUSSU,WUSSY,RUSSE,PHISH,2
BUSSU,BUSSU,PUSSY,FUBSY,3
BUSSU,BUSSU,BUSSU,BUSSU,4
BUSSU,BUSSU,BUSSU,BUSSU,5
BUSSU,BUSSU,BUSSU,BUSSU,6
VIRUS,SINES,DIRTS,TILES,1
VIRUS,BIMAS,FIRNS,DINKS,2
VIRUS,CILLS,CIRCS,FIRMS,3
VIRUS,DIRKS,BIRKS,BIRIS,4
VIRUS,TIRRS,MIRES,VIRUS,5
VIRUS,VIRUS,VIRUS,VIRUS,6
BOART,RABAT,TURFY,TAROS,1
BOART,BRAST,STORM,BOART,2
BOART,BOART,BOART,BOART,3
BOART,BOART,BOART,BOART,4
BOART,BOART,BOART,BOART,5
BOART,BOART,BOART,BOART,6
MALEO,RACED,FADED,RAINE,1
MALEO,TALEA,MAKER,LAMED,2
MALEO,MALEO,MAZEY,MAZEL,3
MALEO,MALEO,MAMEE,MALEO,4
MALEO,MALEO,MAVEN,MALEO,5
MALEO,MALEO,MALEO,MALEO,6
ABEER,BARER,AGGER,ALDER,1
ABEER,ABLER,ACKER,AIMER,2
ABEER,ABEER,AIRER,ANGER,3
ABEER,ABEER,ABEER,ACKER,4
ABEER,ABEER,ABEER,ABEER,5
ABEER,ABEER,ABEER,ABEER,6
GRUES,SONES,PUSES,RONES,1
GRUES,RISES,GRUES,CRIES,2
GRUES,GRUES,GRUES,GREES,3
GRUES,GRUES,GRUES,GRUES,4
GRUES,GRUES,GRUES,GRUES,5
GRUES,GRUES,GRUES,GRUES,6
RIONE,RERIG,RIFTE,RETIN,1
RIONE,RILLE,RIMAE,RINCE,2
RIONE,RIONE,RINCE,RIONE,3
RIONE,RIONE,RIONE,RIONE,4
RIONE,RIONE,RIONE,RIONE,5
RIONE,RIONE,RIONE,RIONE,6
HOSES,BORES,DECOS,TORES,1
HOSES,TOTES,BOKES,NODES,2
HOSES,HOXES,HOSES,COKES,3
HOSES,HOWES,HOSES,POXES,4
HOSES,HOKES,HOSES,HOWES,5
HOSES,HONES,HOSES,HOVES,6
PAVVY,PACES,PAEON,PARES,1
PAVVY,PAPAW,PARTY,PANTO,2
PAVVY,PANTY,PADDY,PAWKY,3
PAVVY,PARKY,PACKY,PADDY,4
PAVVY,PAVVY,PAVVY,PACAY,5
PAVVY,PAVVY,PAVVY,PAVVY,6
CROWN,POOED,ONDOL,NORIE,1
CROWN,WROOT,NOMIC,CRONK,2
CROWN,FROWY,CRONY,CROWN,3
CROWN,CROWL,CROWN,CROWN,4
CROWN,CROWN,CROWN,CROWN,5
CROWN,CROWN,CROWN,CROWN,6
PAPES,RAADS,HWYLS,TARES,1
PAPES,SANES,SPIFS,LAMES,2
PAPES,TALES,REAPS,NAVES,3
PAPES,WAKES,PAXES,CADES,4
PAPES,VAPES,PAPES,FAKES,5
PAPES,JAPES,PAPES,PAXES,6
COMES,CABER,MULCH,CARES,1
COMES,COLES,CAROM,COPES,2
COMES,CONES,COMBS,COVES,3
COMES,COXES,COMPS,CODES,4
COMES,COVES,COMES,CONES,5
COMES,COZES,COMES,COKES,6
SEVIR,SAREE,GRISY,STRAE,1
SEVIR,STERN,SPRIT,SKIER,2
SEVIR,SEVIR,SWEIR,SPEIR,3
SEVIR,SEVIR,SEVIR,SEVIR,4
SEVIR,SEVIR,SEVIR,SEVIR,5
SEVIR,SEVIR,SEVIR,SEVIR,6
POLIO,OLLAS,COPAL,PALIS,1
POLIO,MOLTO,POLIS,POLIO,2
POLIO,POLIO,POLIO,POLIO,3
POLIO,POLIO,POLIO,POLIO,4
POLIO,POLIO,POLIO,POLIO,5
POLIO,POLIO,POLIO,POLIO,6
MOOSE,SHEAF,BOCHE,NEALS,1
MOOSE,PENKS,POLJE,SCOPE,2
MOOSE,MOUSE,MONDE,MOOSE,3
MOOSE,MOOSE,MOGUE,MOOSE,4
MOOSE,MOOSE,MOMME,MOOSE,5
MOOSE,MOOSE,MOOSE,MOOSE,6
CINCT,SINES,BIRCH,LINES,1
CINCT,MINTY,WICCA,PINGA,2
CINCT,TINCT,ZINCO,TINNY,3
CINCT,CINCT,CINCT,CINCT,4
CINCT,CINCT,CINCT,CINCT,5
CINCT,CINCT,CINCT,CINCT,6
SHIUR,SUBBY,SASIN,SAULT,1
SHIUR,STURT,SHIRK,SHRUG,2
SHIUR,SCOUR,SHIUR,SHIUR,3
SHIUR,SHIUR,SHIUR,SHIUR,4
SHIUR,SHIUR,SHIUR,SHIUR,5
SHIUR,SHIUR,SHIUR,SHIUR,6
EASER,SABES,FAINE,TARES,1
EASER,MASER,SATER,BASER,2
EASER,RASER,MASER,EASER,3
EASER,TASER,EASER,EASER,4
EASER,EASER,EASER,EASER,5
EASER,EASER,EASER,EASER,6
LAIGH,LAIRS,LATHI,LAIRS,1
LAIGH,LAITH,LAIGH,LAITH,2
LAIGH,LAICH,LAIGH,LAIGH,3
LAIGH,LAIGH,LAIGH,LAIGH,4
LAIGH,LAIGH,LAIGH,LAIGH,5
LAIGH,LAIGH,LAIGH,LAIGH,6
HALSE,KAPHS,AWASH,HALES,1
HALSE,MARSH,HALSE,HALSE,2
HALSE,HAUSE,HALSE,HALSE,3
HALSE,HALSE,HALSE,HALSE,4
HALSE,HALSE,HALSE,HALSE,5
HALSE,HALSE,HALSE,HALSE,6
LOAST,BOOBS,GOFFS,TORAS,1
LOAST,ROSSA,ROUST,COSTA,2
LOAST,TOAST,COOST,LOAST,3
LOAST,LOAST,LOAST,LOAST,4
LOAST,LOAST,LOAST,LOAST,5
LOAST,LOAST,LOAST,LOAST,6
HOPPY,TOPHE,RHUMB,THROE,1
HOPPY,HOPPY,HOOLY,HOUND,2
HOPPY,HOPPY,HOKEY,HOOLY,3
HOPPY,HOPPY,HOTTY,HOBBY,4
HOPPY,HOPPY,HOPPY,HOPPY,5
HOPPY,HOPPY,HOPPY,HOPPY,6
LAXED,RARES,AXILE,LARES,1
LAXED,TAWED,LAXER,LADEN,2
LAXED,LAKED,LAXED,LAXED,3
LAXED,LAVED,LAXED,LAXED,4
LAXED,LAXED,LAXED,LAXED,5
LAXED,LAXED,LAXED,LAXED,6
WARNS,RASAS,NUFFS,RAINS,1
WARNS,SAROS,GOONS,DARNS,2
WARNS,MARKS,SHINS,HARNS,3
WARNS,DARIS,CARNS,CARNS,4
WARNS,CARNS,YARNS,WARNS,5
WARNS,HARNS,DARNS,WARNS,6
CULLY,COACT,CRONY,COALS,1
CULLY,CURNS,CADGY,CURLY,2
CULLY,CULLY,CUSHY,CULLY,3
CULLY,CULLY,CULTY,CULLY,4
CULLY,CULLY,CULLY,CULLY,5
CULLY,CULLY,CULLY,CULLY,6
KAMES,TASKS,KOHAS,KALIS,1
KAMES,SAKES,KAIES,KAPAS,2
KAMES,KALES,KAMES,KAGOS,3
KAMES,KAIES,KAMES,KADES,4
KAMES,KAMES,KAMES,KAMES,5
KAMES,KAMES,KAMES,KAMES,6
GRIPT,PACAY,PADRI,NORIA,1
GRIPT,DROOP,THRIP,FLIRT,2
GRIPT,GRIPT,GRIPT,DRIPT,3
GRIPT,GRIPT,GRIPT,GRIPT,4
GRIPT,GRIPT,GRIPT,GRIPT,5
GRIPT,GRIPT,GRIPT,GRIPT,6
GILPY,PALAY,GALAX,PILEA,1
GILPY,GILPY,GELLY,GILPY,2
GILPY,GILPY,GILPY,GILPY,3
GILPY,GILPY,GILPY,GILPY,4
GILPY,GILPY,GILPY,GILPY,5
GILPY,GILPY,GILPY,GILPY,6
PLANT,ALANE,PEATY,LEANT,1
PLANT,GLAND,PLAIT,ALANT,2
PLANT,BLANK,PLANT,PLANT,3
PLANT,LLANO,PLANT,PLANT,4
PLANT,PLANT,PLANT,PLANT,5
PLANT,PLANT,PLANT,PLANT,6
ZULUS,SPODS,LOOSE,TORES,1
ZULUS,BEEFS,SLIPS,LIMPS,2
ZULUS,CISTS,WULLS,BUHLS,3
ZULUS,HURLS,ZULUS,SULUS,4
ZULUS,LULUS,ZULUS,ZULUS,5
ZULUS,ZULUS,ZULUS,ZULUS,6
TAUON,AMMON,ADOWN,CARON,1
TAUON,TAUON,YAPON,TALON,2
TAUON,TAUON,MARON,TAXON,3
TAUON,TAUON,HALON,TAUON,4
TAUON,TAUON,CANON,TAUON,5
TAUON,TAUON,GAZON,TAUON,6
CHEET,TALES,STEEM,SALET,1
CHEET,ONCET,GLEET,UNMET,2
CHEET,CHEET,TWEET,BOWET,3
CHEET,CHEET,CHEET,CIVET,4
CHEET,CHEET,CHEET,CHEET,5
CHEET,CHEET,CHEET,CHEET,6
FEUED,TOTER,BORED,DOTER,1
FEUED,PILED,UMPED,LINED,2
FEUED,DEKED,FLUED,YUKED,3
FEUED,MENED,FEUED,UPPED,4
FEUED,HEXED,FEUED,FEUED,5
FEUED,FEYED,FEUED,FEUED,6
MITEY,POOED,GOYIM,TOILE,1
MITEY,RIMER,MILTY,REBIT,2
MITEY,LITEM,MITEY,DITED,3
MITEY,MITEY,MITEY,VITEX,4
MITEY,MITEY,MITEY,MITEY,5
MITEY,MITEY,MITEY,MITEY,6
JULEP,SEEDS,REWED,RILES,1
JULEP,PINCE,FIVES,UPLED,2
JULEP,JULEP,EXPEL,JULEP,3
JULEP,JULEP,CLEEP,JULEP,4
JULEP,JULEP,JULEP,JULEP,5
JULEP,JULEP,JULEP,JULEP,6
ZOEAL,RATAL,KANAL,RATEL,1
ZOEAL,POKAL,SEPAL,PEDAL,2
ZOEAL,NOXAL,IDEAL,ZOEAL,3
ZOEAL,LOYAL,ZOEAL,ZOEAL,4
ZOEAL,MOLAL,ZOEAL,ZOEAL,5
ZOEAL,ZOEAL,ZOEAL,ZOEAL,6
MEVES,MARES,MATHS,METAS,1
MEVES,MITES,MUCUS,MERES,2
MEVES,MENES,MEEDS,MESES,3
MEVES,MEVES,MENES,MEVES,4
MEVES,MEVES,MEZES,MEVES,5
MEVES,MEVES,MEMES,MEVES,6
BOTTY,BEATS,BORTZ,BOTES,1
BOTTY,BOOTY,BOTTS,BOTHY,2
BOTTY,BOTTY,BOTTY,BOTTY,3
BOTTY,BOTTY,BOTTY,BOTTY,4
BOTTY,BOTTY,BOTTY,BOTTY,5
BOTTY,BOTTY,BOTTY,BOTTY,6
PROSY,RAADS,MOLVI,LARIS,1
PROSY,SORRY,KHORS,SCORP,2
PROSY,PROSY,SCOUR,PROSY,3
PROSY,PROSY,PROSY,PROSY,4
PROSY,PROSY,PROSY,PROSY,5
PROSY,PROSY,PROSY,PROSY,6
ELCHI,SABES,PAPAS,TALES,1
ELCHI,NEFIE,VINNY,CLEIK,2
ELCHI,MIEUX,ELEMI,ELCHI,3
ELCHI,EVICT,ELCHI,ELCHI,4
ELCHI,ELCHI,ELCHI,ELCHI,5
ELCHI,ELCHI,ELCHI,ELCHI,6
BAKEN,BANAL,LAWIN,TINEA,1
BAKEN,BAVIN,DAVEN,DAVEN,2
BAKEN,BAKEN,PATEN,WAKEN,3
BAKEN,BAKEN,BAKEN,BAKEN,4
BAKEN,BAKEN,BAKEN,BAKEN,5
BAKEN,BAKEN,BAKEN,BAKEN,6
ATOKS,STOOR,EROSE,TAROS,1
ATOKS,ATOKS,APOLS,OCTAS,2
ATOKS,ATOKS,ATOKS,ATOKS,3
ATOKS,ATOKS,ATOKS,ATOKS,4
ATOKS,ATOKS,ATOKS,ATOKS,5
ATOKS,ATOKS,ATOKS,ATOKS,6
JOUST,PASTY,ROSHI,TAISH,1
JOUST,ROIST,TOAST,CROST,2
JOUST,BOOST,NOUST,MOUST,3
JOUST,JOUST,MOUST,JOUST,4
JOUST,JOUST,JOUST,JOUST,5
JOUST,JOUST,JOUST,JOUST,6
INVAR,RARER,MAJOR,CARED,1
INVAR,APGAR,EGGAR,GOBAR,2
INVAR,BRIAR,FUBAR,INVAR,3
INVAR,MINAR,VICAR,INVAR,4
INVAR,INVAR,INVAR,INVAR,5
INVAR,INVAR,INVAR,INVAR,6
HUERS,RORES,GYRUS,TORES,1
HUERS,SEERS,RUDES,REEDS,2
HUERS,EWERS,HUERS,SUERS,3
HUERS,HUERS,HUERS,HUERS,4
HUERS,HUERS,HUERS,HUERS,5
HUERS,HUERS,HUERS,HUERS,6
VAIDS,VARAS,RIVAS,NIVAS,1
VAIDS,VANGS,VAIDS,VAIRS,2
VAIDS,VAMPS,VAIDS,VAIDS,3
VAIDS,VASTS,VAIDS,VAIDS,4
VAIDS,VAIDS,VAIDS,VAIDS,5
VAIDS,VAIDS,VAIDS,VAIDS,6
CUPPA,PANCE,YUCCA,CARLE,1
CUPPA,COPHA,CUDDA,CHINA,2
CUPPA,CUPPA,CULPA,COCOA,3
CUPPA,CUPPA,CUPPA,CUPPA,4
CUPPA,CUPPA,CUPPA,CUPPA,5
CUPPA,CUPPA,CUPPA,CUPPA,6
DARLS,BOABS,TAKAS,RAITS,1
